Employee_ID,Year_Column,Company,City,State1,Title,Salary_Level,Area,Total_Annual_Compensation,Years_of_Experience,Years_at_Company,Base_Salary,Stock_Grant_Value,Bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College
d1443,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,330000,8,0,180000,100000,50000,1,0,0,0,0
d1444,2020,Apple,Cupertino, CA,Data Scientist,2,data science,252000,6,0,180000,45000,27000,1,0,0,0,0
d1445,2019,Disney,New York, NY,Data Scientist,2,iOS,205000,8,1,180000,0,25000,0,0,0,0,0
d1446,2021,Facebook,Menlo Park, CA,Data Scientist,2,Product,297000,5,2,180000,90000,27000,0,0,1,0,0
d1447,2021,Facebook,Seattle, WA,Data Scientist,2,Product,295000,10,1,180000,65000,50000,0,0,1,0,0
d1448,2021,Facebook,San Francisco, CA,Data Scientist,2,General,357000,7,3,180000,150000,27000,1,0,0,0,0
d1449,2021,Facebook,San Francisco, CA,Data Scientist,2,data science,300000,10,0,180000,100000,20000,0,0,0,0,0
d1450,2020,Facebook,Menlo Park, CA,Data Scientist,2,Analytics,250000,5,2,180000,50000,20000,1,0,0,0,0
d1451,2020,Facebook,Seattle, WA,Data Scientist,2,analytics,297000,2,2,180000,90000,27000,0,0,1,0,0
d1452,2021,Facebook,Seattle, WA,Data Scientist,2,Analytics,272000,16,0,180000,65000,27000,1,0,0,0,0
d1453,2020,Genentech,South San Francisco, CA,Data Scientist,2,ML / AI,180000,8,1,180000,0,0,1,0,0,0,0
d1454,2021,Genentech,San Francisco, CA,Data Scientist,2,ML,275000,3,3,180000,45000,50000,0,0,0,0,0
d1455,2021,IBM,Traverse City, MI,Data Scientist,2,Healthcare,197000,9,5,180000,15000,2000,1,0,0,0,0
d1456,2020,IBM,Cleveland, OH,Data Scientist,2,Full Stack,200000,9,4,180000,0,20000,0,0,0,0,0
d1457,2020,Instacart,San Francisco, CA,Data Scientist,2,ML / AI,240000,5,1,180000,60000,0,1,0,0,0,0
d1458,2019,Intuit,Mountain View, CA,Data Scientist,2,ML / AI,276000,4,1.5,180000,60000,36000,0,0,0,0,0
d1459,2020,Microsoft,Redmond, WA,Data Scientist,2,ML,220000,10,7,180000,20000,20000,1,0,0,0,0
d1460,2021,Microsoft,Seattle, WA,Data Scientist,2,"Identity, Cloud",230000,13,4,180000,20000,30000,0,0,0,0,0
d1461,2021,PayPal,San Jose, CA,Data Scientist,2,DS,310000,6,6,180000,100000,30000,1,0,0,0,0
d1462,2020,PayPal,San Jose, CA,Data Scientist,2,Analysis,220000,7,0,180000,25000,15000,1,0,1,0,0
d1463,2020,Postmates,San Francisco, CA,Data Scientist,2,ML / AI,280000,2,1,180000,100000,0,1,0,0,0,0
d1464,2021,S&P Global,New York, NY,Data Scientist,2,Data Architecture,208000,8,1,180000,0,28000,0,0,0,0,0
d1465,2021,Shopify,New York, NY,Data Scientist,2,Data,220000,4,0,180000,40000,0,1,0,0,0,0
d1466,2021,Shopify,Boston, MA,Data Scientist,2,Data,220000,4,0,180000,40000,0,1,0,0,0,0
d1467,2021,Turo,San Francisco, CA,Data Scientist,2,General,230000,3,3,180000,50000,0,1,0,0,0,0
d1468,2021,Twitter,San Francisco, CA,Data Scientist,2,Product,336000,5,4,180000,120000,36000,0,0,0,0,0
d1469,2021,Uber,San Francisco, CA,Data Scientist,2,Operations Research,415000,5,5,180000,200000,35000,0,0,1,0,0
d1470,2020,Uber,San Francisco, CA,Data Scientist,2,ML / AI,310000,10,0,180000,100000,30000,0,1,0,0,0
d1471,2020,Walmart,San Bruno, CA,Data Scientist,2,ML / AI,300000,10,4,180000,80000,40000,0,0,0,0,0
d1472,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,2,Staff,320000,5,3,180000,100000,36000,0,0,0,0,0
d1473,2019,Walmart Labs,Sunnyvale, CA,Data Scientist,2,ML / AI,280000,8,1,180000,60000,40000,0,0,0,0,0
d1474,2021,Wish,San Francisco, CA,Data Scientist,2,Data,300000,6,1,180000,120000,0,0,0,0,0,0
d1475,2021,Workday,Pleasanton, CA,Data Scientist,2,General,220000,5,0,180000,40000,0,0,0,1,0,0
d1476,2021,Yahoo,Sunnyvale, CA,Data Scientist,2,General,270000,15,10,180000,70000,25000,0,1,0,0,0
d1477,2020,Airbnb,San Francisco, CA,Data Scientist,2,Data,229000,2,2,181000,40000,8000,0,0,1,0,0
d1478,2021,Google,Mountain View, CA,Data Scientist,2,Google Store,336000,9,0,181000,128000,27000,0,1,0,0,0
d1479,2020,Adobe,San Jose, CA,Data Scientist,2,Data,520000,5,5,182000,323000,15000,0,0,1,0,0
d1480,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,407000,4,3,182000,200000,25000,0,0,1,0,0
d1481,2021,Facebook,Seattle, WA,Data Scientist,2,Product analyst,320000,5,3,182000,110000,27000,0,0,1,0,0
d1482,2021,Facebook,New York, NY,Data Scientist,2,General,334000,4,2,182000,125000,27000,0,0,1,0,0
d1483,2019,Facebook,Menlo Park, CA,Data Scientist,2,Data Science,274000,5,0,182000,65000,27000,0,0,0,0,0
d1484,2020,Facebook,San Francisco, CA,Data Scientist,2,Data,308000,8,3,182000,99000,27000,1,0,0,0,0
d1485,2021,IBM,New York, NY,Data Scientist,2,Data Science,182000,5,3,182000,0,0,0,0,0,0,0
d1486,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,262000,14,8,182000,50000,30000,0,0,0,0,0
d1487,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,358000,5,2,183000,150000,25000,0,0,0,0,0
d1488,2021,Facebook,New York, NY,Data Scientist,2,Product Data Scientist,291000,4,3,183000,81000,27000,0,1,0,0,0
d1489,2021,Facebook,New York, NY,Data Scientist,2,product analytics,338000,2,2,183000,120000,35000,0,1,0,0,0
d1490,2021,Facebook,New York, NY,Data Scientist,2,Product,297000,2,2,183000,86000,28000,0,1,0,0,0
d1491,2020,Facebook,Seattle, WA,Data Scientist,2,Data,310000,6,2,183000,100000,27000,1,0,0,0,0
d1492,2021,Genentech,San Francisco, CA,Data Scientist,2,General,274000,2,2,183000,46000,45000,0,0,0,0,0
d1493,2021,Microsoft,San Francisco, CA,Data Scientist,2,Product Analytics,273000,6,1,183000,45000,45000,1,0,0,0,0
d1494,2021,Amazon,New York, NY,Data Scientist,2,Security,266000,7,1,185000,48000,34000,1,0,0,0,0
d1495,2019,Amazon,Palo Alto, CA,Data Scientist,2,Optimization,332000,1,0,185000,17000,130000,0,0,1,0,0
d1496,2021,Amazon,San Francisco, CA,Data Scientist,2,ML/AI,583000,20,3,185000,243000,153000,0,0,1,0,0
d1497,2021,Amazon,San Francisco, CA,Data Scientist,2,ML/AI,414000,10,4,185000,230000,0,0,0,1,0,0
d1498,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,370000,5,2,185000,185000,0,0,0,1,0,0
d1499,2021,Amazon,New York, NY,Data Scientist,2,Customer facing,339000,4,2,185000,154000,0,0,0,1,0,0
d1500,2021,Amazon,Palo Alto, CA,Data Scientist,2,AI/ML,259000,5,0,185000,33000,41000,1,0,0,0,0
d1501,2021,Apple,Cupertino, CA,Data Scientist,2,Experimentation,450000,7,2,185000,250000,15000,0,0,0,0,0
d1502,2019,eBay,San Francisco, CA,Data Scientist,2,ML / AI,263000,6,2,185000,50000,28000,0,0,0,0,0
d1503,2018,Facebook,San Francisco, CA,Data Scientist,2,product analytics,280000,3,0,185000,67000,28000,0,0,0,0,0
d1504,2021,Facebook,San Francisco, CA,Data Scientist,2,Product,305000,3,1,185000,90000,30000,1,0,0,0,0
d1505,2019,Facebook,New York, NY,Data Scientist,2,ML / AI,280000,8,2,185000,70000,25000,0,0,0,0,0
d1506,2021,Facebook,Menlo Park, CA,Data Scientist,2,General,375000,5,4,185000,160000,30000,0,0,1,0,0
d1507,2021,Facebook,Seattle, WA,Data Scientist,2,Data Engineer,300000,17,0,185000,87000,27000,0,1,0,0,0
d1508,2020,Facebook,Seattle, WA,Data Scientist,2,Data,300000,12,3,185000,100000,15000,0,0,0,0,0
d1509,2021,Genentech,South San Francisco, CA,Data Scientist,2,Research,236000,8,4,185000,16000,35000,1,0,0,0,0
d1510,2020,Google,New York, NY,Data Scientist,2,Full Stack,365000,10,1,185000,140000,40000,0,0,0,0,0
d1511,2021,IBM,Austin, TX,Data Scientist,2,Financial Services,200000,8,5,185000,10000,5000,1,0,0,0,0
d1512,2020,Instacart,San Francisco, CA,Data Scientist,2,Data,385000,6,0,185000,200000,0,1,0,0,0,0
d1513,2021,Intuit,Mountain View, MO,Data Scientist,2,ML,283000,6,2,185000,70000,28000,0,0,0,0,0
d1514,2020,Lyft,San Francisco, CA,Data Scientist,2,iOS,355000,10,0,185000,170000,0,1,0,0,0,0
d1515,2021,McAfee,San Jose, CA,Data Scientist,2,General,216000,4,0,185000,0,30000,0,1,0,0,0
d1516,2020,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,247000,7,4,185000,29000,33000,0,0,0,0,0
d1517,2020,Oracle,Seattle, WA,Data Scientist,2,Security,335000,5,1,185000,150000,0,1,0,1,0,0
d1518,2020,PayPal,San Jose, CA,Data Scientist,2,ML / AI,280000,5,3,185000,75000,20000,0,0,0,0,0
d1519,2020,Pinterest,San Francisco, CA,Data Scientist,2,ML / AI,385000,8,1,185000,200000,0,0,0,0,0,0
d1520,2021,Robinhood,New York, NY,Data Scientist,2,Growth,284000,3,0,185000,80000,19000,0,1,0,0,0
d1521,2020,Square,San Francisco, CA,Data Scientist,2,ML / AI,310000,7,0,185000,125000,0,0,0,0,0,0
d1522,2019,Target,Sunnyvale, CA,Data Scientist,2,ML / AI,250000,4,2,185000,50000,15000,0,0,0,0,0
d1523,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,2,Search,290000,3,3,185000,65000,40000,0,0,0,0,0
d1524,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,2,Operations Research,322000,4,0,185000,100000,37000,1,0,0,0,0
d1525,2019,Walmart Labs,Sunnyvale, CA,Data Scientist,2,ML / AI,252000,6,2,185000,30000,37000,0,0,0,0,0
d1526,2021,McAfee,San Jose, CA,Data Scientist,2,"ML, Product",241000,10,1,186000,25000,30000,0,1,0,0,0
d1527,2019,Microsoft,Berkeley, CA,Data Scientist,2,ML / AI,309000,3,3,186000,95000,27000,0,0,0,0,0
d1528,2021,Walmart Labs,Bentonville, AR,Data Scientist,2,ML/AI,366000,12,6,186000,125000,55000,0,0,0,0,0
d1529,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,2,ML/AI,332000,4,2,186000,100000,41000,1,0,0,0,0
d1530,2020,Apple,Cupertino, CA,Data Scientist,2,AMP,246000,6,0,187000,40000,19000,0,1,0,0,0
d1531,2021,Asana,San Francisco, CA,Data Scientist,2,ML/Analytics,592000,3,3,187000,330000,75000,0,0,0,0,0
d1532,2020,Facebook,San Francisco, CA,Data Scientist,2,product analytics,295000,5,2,187000,80000,28000,0,0,1,0,0
d1533,2021,Genentech,South San Francisco, CA,Data Scientist,2,Commercial Analytics,260000,7,4,187000,45000,30000,1,0,0,0,0
d1534,2021,Google,New York, NY,Data Scientist,2,Data Scientist,332000,5,0,187000,117000,28000,0,0,1,0,0
d1535,2020,Lyft,Seattle, WA,Data Scientist,2,ML / AI,387000,4,2,187000,200000,0,0,0,0,0,0
d1536,2020,Microsoft,New York, NY,Data Scientist,2,Research,280000,5,5,187000,72000,21000,0,1,0,0,0
d1537,2020,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,257000,15,9,187000,33000,37000,0,1,0,0,0
d1538,2021,Facebook,Menlo Park, CA,Data Scientist,2,Instagram,300000,5,2,188000,89000,20000,1,0,0,0,0
d1539,2021,Microsoft,Redmond, WA,Data Scientist,2,ML/AI,323000,7,2,188000,110000,25000,0,0,0,0,0
d1540,2019,Apple,Cupertino, CA,Data Scientist,2,ML / AI,505000,6,4,189000,288000,30000,0,0,0,0,0
d1541,2018,eBay,Seattle, WA,Data Scientist,2,ML / AI,305000,5,0.7,189000,75000,41000,0,0,0,0,0
d1542,2020,Google,Kirkland, WA,Data Scientist,2,DevOps,203000,5,5,189000,4000,10000,0,0,0,0,0
d1543,2020,Airbnb,San Francisco, CA,Data Scientist,2,ML / AI,300000,6,2,190000,80000,30000,0,0,0,0,0
d1544,2020,Apple,Cupertino, CA,Data Scientist,2,product,300000,10,3,190000,90000,18000,1,0,0,0,0
d1545,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,350000,11,4,190000,145000,15000,0,0,1,0,0
d1546,2021,Atlassian,San Francisco, CA,Data Scientist,2,Statistics,320000,7,0,190000,30000,100000,1,0,0,0,0
d1547,2019,eBay,Seattle, WA,Data Scientist,2,ML / AI,315000,10,3,190000,85000,40000,0,0,0,0,0
d1548,2021,Facebook,Menlo Park, CA,Data Scientist,2,Infrastructure,265000,11,2,190000,60000,15000,0,0,1,0,0
d1549,2021,Facebook,Seattle, WA,Data Scientist,2,Infra,370000,9,3,190000,150000,30000,0,0,0,0,0
d1550,2021,Facebook,Menlo Park, CA,Data Scientist,2,infra,278000,2,2,190000,80000,10000,1,0,0,0,0
d1551,2021,Facebook,Menlo Park, CA,Data Scientist,2,Growth,280000,8,2,190000,62000,29000,0,0,0,0,0
d1552,2021,Facebook,San Francisco, CA,Data Scientist,2,DS,300000,7,0,190000,81000,29000,0,0,0,0,0
d1553,2020,Facebook,San Jose, CA,Data Scientist,2,data,300000,20,3,190000,90000,20000,1,0,0,0,0
d1554,2020,Facebook,Fremont, CA,Data Scientist,2,Data,300000,11,2,190000,80000,30000,1,0,0,0,0
d1555,2019,Intuit,Mountain View, CA,Data Scientist,2,ML / AI,300000,7,0,190000,75000,35000,0,0,1,0,0
d1556,2021,Liberty Mutual,Boston, MA,Data Scientist,2,General,210000,15,2,190000,0,20000,0,0,0,0,0
d1557,2020,Lyft,San Francisco, CA,Data Scientist,2,ML / AI,450000,4,4,190000,260000,0,0,0,1,0,0
d1558,2020,Lyft,San Francisco, CA,Data Scientist,2,ML / AI,410000,4,3,190000,220000,0,0,0,0,0,0
d1559,2021,Lyft,Worcester, MA,Data Scientist,2,Algorithms,375000,5,0,190000,185000,0,0,0,1,0,0
d1560,2020,Microsoft,Seattle, WA,Data Scientist,2,data science,245000,11,2,190000,25000,30000,1,0,0,0,0
d1561,2020,Microsoft,Seattle, WA,Data Scientist,2,Data,320000,10,4,190000,25000,100000,0,0,0,0,0
d1562,2020,Pinterest,San Francisco, CA,Data Scientist,2,ML / AI,350000,8,2,190000,160000,0,0,0,0,0,0
d1563,2020,Snap,Los Angeles, CA,Data Scientist,2,Data,300000,10,2,190000,90000,19000,0,0,0,0,0
d1564,2020,Stitch Fix,San Francisco, CA,Data Scientist,2,ML / AI,235000,1,1,190000,45000,0,0,0,1,0,0
d1565,2020,Stitch Fix,San Francisco, CA,Data Scientist,2,ML / AI,250000,4,2,190000,60000,0,0,0,0,0,0
d1566,2021,Stitch Fix,San Francisco, CA,Data Scientist,2,General,240000,5,1,190000,50000,0,0,0,0,0,0
d1567,2021,Visa,San Francisco, CA,Data Scientist,2,General,260000,8,4,190000,40000,30000,0,0,0,0,0
d1568,2020,Visa,Foster City, CA,Data Scientist,2,Data,270000,10,3,190000,50000,30000,0,0,0,0,0
d1569,2021,Waymo,San Francisco, CA,Data Scientist,2,Product,268000,4,2,190000,40000,38000,1,0,0,0,0
d1570,2020,WeWork,New York, NY,Data Scientist,2,Data,220000,8,1,190000,0,29000,0,0,0,0,0
d1571,2021,IBM,Los Angeles, CA,Data Scientist,2,ML / AI,191000,3,3,191000,0,0,1,0,0,0,0
d1572,2019,Apple,Cupertino, CA,Data Scientist,2,ML / AI,306000,5,4,192000,89000,20000,0,0,1,0,0
d1573,2021,Microsoft,Seattle, WA,Data Scientist,2,general,262000,11,6,192000,36000,38000,0,0,0,0,0
d1574,2020,Airbnb,San Francisco, CA,Data Scientist,2,Data,243000,3,1,193000,50000,0,0,0,0,0,0
d1575,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,381000,13,6,193000,160000,28000,0,0,1,0,0
d1576,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,290000,7,7,193000,46000,46000,0,0,0,0,0
d1577,2020,Apple,Cupertino, CA,Data Scientist,2,Data,292000,15,2,195000,67000,30000,0,0,1,0,0
d1578,2021,Cisco,New York, NY,Data Scientist,2,Security,245000,4,0,195000,25000,25000,0,0,1,0,0
d1579,2020,Cisco,San Francisco, CA,Data Scientist,2,ML / AI,325000,15,1,195000,80000,50000,0,0,1,0,0
d1580,2020,Facebook,San Francisco, CA,Data Scientist,2,ML / AI,325000,7,0,195000,100000,30000,1,0,0,0,0
d1581,2021,Facebook,New York, NY,Data Scientist,2,Data,315000,14,0,195000,87000,28000,1,0,0,0,0
d1582,2020,Facebook,San Francisco, CA,Data Scientist,2,Analytics,324000,6,0,195000,100000,29000,0,0,0,0,0
d1583,2021,Instacart,San Francisco, CA,Data Scientist,2,Product,395000,4,0,195000,200000,0,1,0,0,0,0
d1584,2021,Microsoft,Seattle, WA,Data Scientist,2,ML,283000,9,1,195000,50000,38000,0,0,1,0,0
d1585,2019,Microsoft,Bellevue, WA,Data Scientist,2,Analysis,270000,10,2,195000,36000,39000,0,0,0,0,0
d1586,2021,Northrop Grumman,Los Angeles, CA,Data Scientist,2,Ops,195000,15,3,195000,0,0,0,0,0,0,0
d1587,2020,Square,San Francisco, CA,Data Scientist,2,ML / AI,323000,5,0,195000,128000,0,0,0,1,0,0
d1588,2020,Stripe,San Francisco, CA,Data Scientist,2,ML / AI,385000,4,0,195000,158000,33000,0,0,0,0,0
d1589,2021,Target,Sunnyvale, CA,Data Scientist,2,ML Engineer,245000,5,3,195000,25000,25000,0,0,1,0,0
d1590,2021,Twitter,San Francisco, CA,Data Scientist,2,Data,300000,5,3,195000,70000,35000,0,0,1,0,0
d1591,2019,Uber,San Francisco, CA,Data Scientist,2,Analytics,360000,16,0,195000,135000,30000,0,0,0,0,0
d1592,2020,Wells Fargo,Portland, OR,Data Scientist,2,Data,270000,22,2,195000,20000,50000,0,1,0,0,0
d1593,2020,Uber,San Francisco, CA,Data Scientist,2,ML / AI,366000,10,2.5,196000,150000,20000,1,0,0,0,0
d1594,2021,Facebook,Menlo Park, CA,Data Scientist,2,Modeling,327000,2,0,197000,100000,30000,0,0,1,0,0
d1595,2021,Facebook,San Francisco, CA,Data Scientist,2,ML/AI,367000,7,4,197000,144000,26000,1,0,0,0,0
d1596,2021,Walmart Labs,Hoboken, NJ,Data Scientist,2,General,337000,6,2,197000,100000,40000,1,0,0,0,0
d1597,2021,Indeed,San Francisco, CA,Data Scientist,2,ml/ai,257000,8,3,198000,40000,19000,0,0,0,0,0
d1598,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,320000,9,4,199000,60000,61000,1,0,0,0,0
d1599,2019,Microsoft,Seattle, WA,Data Scientist,2,Data science,304000,8,7,199000,60000,45000,0,0,0,0,0
d1600,2019,Airbnb,Seattle, WA,Data Scientist,3,ML / AI,440000,11,0,200000,160000,80000,0,0,0,0,0
d1601,2020,Airbnb,San Francisco, CA,Data Scientist,3,Analytics,405000,6,1,200000,170000,35000,0,0,0,0,0
d1602,2020,Amazon,San Francisco, CA,Data Scientist,3,ML / AI,325000,5,0,200000,100000,25000,1,0,0,0,0
d1603,2020,Apple,Sunnyvale, CA,Data Scientist,3,ML / AI,350000,2,1,200000,130000,20000,0,0,1,0,0
d1604,2018,Apple,Sunnyvale, CA,Data Scientist,3,ML / AI,425000,9,1,200000,150000,75000,0,0,0,0,0
d1605,2020,Apple,Cupertino, CA,Data Scientist,3,Data,320000,4,2,200000,100000,25000,0,0,0,0,0
d1606,2021,Asana,San Francisco, CA,Data Scientist,3,data analytics,350000,7,1,200000,150000,0,0,0,0,0,0
d1607,2020,Atlassian,San Francisco, CA,Data Scientist,3,ML / AI,340000,10,1,200000,110000,30000,0,0,1,0,0
d1608,2020,Capital One,Washington, DC,Data Scientist,3,Data Scientist,280000,10,7,200000,40000,40000,1,0,0,0,0
d1609,2019,Cisco,San Francisco, CA,Data Scientist,3,ML / AI,280000,5,0,200000,50000,30000,0,0,1,0,0
d1610,2020,DoorDash,San Francisco, CA,Data Scientist,3,ML / AI,412000,13,0,200000,212000,0,1,0,0,0,0
d1611,2021,DoorDash,San Francisco, CA,Data Scientist,3,General,315000,5,0,200000,95000,20000,0,1,0,0,0
d1612,2020,Ebay,Campbell, CA,Data Scientist,3,ML / AI,290000,15,5,200000,40000,50000,0,0,0,0,0
d1613,2019,Facebook,Menlo Park, CA,Data Scientist,3,Product Analytics,350000,12,2,200000,110000,40000,0,0,0,0,0
d1614,2021,Facebook,Seattle, WA,Data Scientist,3,experimentation,300000,4,1,200000,80000,25000,0,0,1,0,0
d1615,2021,Fidelity Investments,Boston, MA,Data Scientist,3,Machine Learning,400000,10,3,200000,100000,100000,0,0,1,0,0
d1616,2019,Intuit,Mountain View, CA,Data Scientist,3,ML / AI,318000,4,0,200000,78000,40000,0,0,0,0,0
d1617,2018,Intuit,Mountain View, CA,Data Scientist,3,ML / AI,318000,3,0,200000,78000,40000,0,0,0,0,0
d1618,2019,Johnson & Johnson,Raritan, NJ,Data Scientist,3,ML / AI,300000,19,13,200000,50000,50000,1,0,0,0,0
d1619,2021,JP Morgan Chase,New York, NY,Data Scientist,3,ML / AI,285000,5,1,200000,0,85000,0,0,0,0,0
d1620,2021,LinkedIn,Sunnyvale, CA,Data Scientist,3,Applied machine learning,344000,5,5,200000,120000,24000,0,0,1,0,0
d1621,2020,LinkedIn,San Francisco, CA,Data Scientist,3,Android,270000,1,1,200000,50000,20000,0,0,0,0,0
d1622,2020,Lyft,San Francisco, CA,Data Scientist,3,ML / AI,400000,5,0,200000,200000,0,0,0,0,0,0
d1623,2021,Lyft,San Francisco, CA,Data Scientist,3,General,680000,6,1,200000,480000,0,0,0,0,0,0
d1624,2021,Lyft,San Francisco, CA,Data Scientist,3,decisions,500000,8,4,200000,300000,0,0,1,0,0,0
d1625,2020,Microsoft,Redmond, WA,Data Scientist,3,Security,292000,15,0,200000,75000,17000,0,0,1,0,0
d1626,2018,Microsoft,Bellevue, WA,Data Scientist,3,ML / AI,340000,11,11,200000,80000,60000,0,0,0,0,0
d1627,2021,Microsoft,Seattle, WA,Data Scientist,3,General,290000,14,14,200000,45000,45000,0,0,0,0,0
d1628,2021,Robinhood,Menlo Park, CA,Data Scientist,3,iOS,375000,5,0,200000,175000,0,0,0,0,0,0
d1629,2019,Spotify,New York, NY,Data Scientist,3,ML / AI,315000,8,0,200000,75000,40000,0,0,0,0,0
d1630,2020,Synchrony,Stamford, CT,Data Scientist,3,Data,240000,15,2,200000,10000,30000,1,0,0,0,0
d1631,2018,Twitter,San Francisco, CA,Data Scientist,3,ML / AI,500000,4,4,200000,280000,20000,0,0,0,0,0
d1632,2021,Vanguard,Malvern, PA,Data Scientist,3,Ml,230000,10,2,200000,0,30000,0,0,0,0,0
d1633,2021,Walmart,San Bruno, CA,Data Scientist,3,Supply Chain,400000,10,6,200000,150000,50000,1,0,0,0,0
d1634,2020,Walmart Labs,San Francisco, CA,Data Scientist,3,Networking,223000,10,3,200000,23000,0,0,0,1,0,0
d1635,2018,Walmart Labs,San Francisco, CA,Data Scientist,3,ML / AI,320000,10,2,200000,90000,40000,0,0,0,0,0
d1636,2020,WeWork,New York, NY,Data Scientist,3,ML / AI,270000,3,1,200000,40000,30000,0,0,1,0,0
d1637,2020,wish,San Francisco, CA,Data Scientist,3,Data,300000,8,2,200000,100000,0,1,0,0,0,0
d1638,2020,Workday,San Francisco, CA,Data Scientist,3,ML / AI,318000,5,2,200000,68000,50000,0,0,0,0,0
d1639,2021,Zillow,Seattle, WA,Data Scientist,3,Applied Science,290000,10,3,200000,90000,0,0,0,1,0,0
d1640,2020,Wish,San Francisco, CA,Data Scientist,3,Data,212000,5,3,202000,10000,0,1,0,0,0,0
d1641,2018,Microsoft,Redmond, WA,Data Scientist,3,ML / AI,340000,9,2,203000,96000,41000,0,0,0,0,0
d1642,2020,Thumbtack,San Francisco, CA,Data Scientist,3,Data,249000,10,3,203000,46000,0,0,0,0,0,0
d1643,2021,Lockheed Martin,King of Prussia, PA,Data Scientist,3,Research and Development,221000,14,13,204000,0,17000,0,0,1,0,0
d1644,2020,Microsoft,Oakland, CA,Data Scientist,3,ML / AI,350000,4,2,204000,112000,34000,1,0,0,0,0
d1645,2020,Microsoft,Redmond, WA,Data Scientist,3,ML / AI,281000,15,6,204000,36000,41000,0,0,0,0,0
d1646,2020,Airbnb,San Francisco, CA,Data Scientist,3,ML / AI,445000,5,2,205000,200000,40000,1,0,0,0,0
d1647,2021,Airbnb,San Francisco, CA,Data Scientist,3,Algorithms,395000,10,2,205000,150000,40000,0,0,0,0,0
d1648,2020,Facebook,Menlo Park, CA,Data Scientist,3,product,321000,15,5,205000,80000,40000,0,0,0,0,0
d1649,2018,Facebook,Menlo Park, CA,Data Scientist,3,Data Science Manager,385000,6,3,205000,135000,50000,0,0,0,0,0
d1650,2020,Lyft,San Francisco, CA,Data Scientist,3,ML / AI,463000,5,2,205000,258000,0,0,0,0,0,0
d1651,2018,Microsoft,Redmond, WA,Data Scientist,3,ML / AI,356000,9,1,205000,111000,40000,0,0,0,0,0
d1652,2019,Microsoft,Redmond, WA,Data Scientist,3,ML / AI,427000,10,2,205000,181000,41000,0,0,0,0,0
d1653,2020,PayPal,San Jose, CA,Data Scientist,3,ML / AI,420000,15,6,205000,160000,55000,0,0,1,0,0
d1654,2021,PwC,San Francisco, CA,Data Scientist,3,Data & Tech,276000,7,4,205000,60000,12000,0,0,1,0,0
d1655,2020,ServiceNow,Kirkland, WA,Data Scientist,3,ML / AI,326000,7,0,205000,80000,41000,0,0,1,0,0
d1656,2020,PayPal,San Jose, CA,Data Scientist,3,Data Science,297000,13,2,207000,60000,30000,1,0,0,0,0
d1657,2021,Uber,Seattle, WA,Data Scientist,3,ML / AI,517000,7,0,207000,275000,35000,1,0,0,0,0
d1658,2021,Uber,Seattle, WA,Data Scientist,3,Machine Learning,518000,6,0,207000,276000,35000,1,0,0,0,0
d1659,2020,eBay,San Jose, CA,Data Scientist,3,Full Stack,346000,12,2,208000,100000,38000,1,0,0,0,0
d1660,2019,Facebook,San Francisco, CA,Data Scientist,3,Full Stack,450000,11,3.7,208000,200000,42000,1,0,0,0,0
d1661,2019,Facebook,Seattle, WA,Data Scientist,3,Data Scientist,395000,15,3.5,208000,135000,52000,0,0,0,0,0
d1662,2019,LinkedIn,San Francisco, CA,Data Scientist,3,Data science,330000,4,2,208000,91000,31000,0,0,0,0,0
d1663,2020,Apple,Cupertino, CA,Data Scientist,3,ML / AI,350000,9,5,209000,120000,26000,1,0,0,0,0
d1664,2018,Airbnb,San Francisco, CA,Data Scientist,3,ML / AI,430000,7,0,210000,180000,40000,0,0,0,0,0
d1665,2020,Airbnb,Seattle, WA,Data Scientist,3,ML / AI,690000,12,1,210000,438000,42000,1,0,0,0,0
d1666,2021,Apple,Cupertino, CA,Data Scientist,3,General,400000,11,3,210000,155000,35000,0,0,0,0,0
d1667,2021,Cisco,San Jose, CA,Data Scientist,3,ML/AI,310000,6,0,210000,48000,53000,1,0,0,0,0
d1668,2020,Cruise,San Francisco, CA,Data Scientist,3,ML / AI,310000,9,2,210000,100000,0,1,0,1,0,0
d1669,2021,Facebook,Menlo Park, CA,Data Scientist,3,General,310000,4,2,210000,90000,10000,1,0,0,0,0
d1670,2021,Facebook,New York, NY,Data Scientist,3,General,412000,10,4,210000,144000,57000,0,1,0,0,0
d1671,2019,GE Digital,San Francisco, CA,Data Scientist,3,DevOps,270000,10,6,210000,0,60000,0,0,0,0,0
