,Year,Company,City,State,Title,Salary Level,Area,Total Annual Compensation,Years of Experience,Years at Company,Base Salary,Stock Grant Value,Bonus,Masters Degree,Bachelors Degree,Doctorate Degree,Highschool,Some College
1155,2021,Amazon,Seattle, WA,Data Scientist,2,ML,317000,1,1.0,160000,110000,47000,0,0,0,0,0
1156,2021,Amazon,Seattle, WA,Data Scientist,2,ML,400000,9,5.0,160000,240000,0,0,0,0,0,0
1157,2021,Amazon,Seattle, WA,Data Scientist,2,Machine Learning,431000,3,3.0,160000,226000,45000,0,0,1,0,0
1158,2021,Amazon,Seattle, WA,Data Scientist,2,Machine learning,400000,10,5.0,160000,240000,0,0,0,0,0,0
1159,2021,Amazon,Seattle, WA,Data Scientist,2,General,232000,6,3.0,160000,72000,0,0,0,1,0,0
1160,2021,Amazon,Seattle, WA,Data Scientist,2,General,330000,5,5.0,160000,170000,0,0,0,0,0,0
1161,2019,Amazon,San Francisco, CA,Data Scientist,2,Data science,274000,7,2.0,160000,110000,0,0,0,0,0,0
1162,2020,Amazon,Seattle, WA,Data Scientist,2,Data,300000,5,5.0,160000,140000,0,0,0,0,0,0
1163,2021,Amazon,Seattle, WA,Data Scientist,2,AWS,235000,3,0.0,160000,42000,33000,1,0,0,0,0
1164,2018,Amazon,Palo Alto, CA,Data Scientist,2,Analytics,250000,8,5.0,160000,90000,0,0,0,0,0,0
1165,2021,Amazon,Seattle, WA,Data Scientist,2,AI/ML,246000,5,2.0,160000,40000,46000,0,0,1,0,0
1166,2020,Apple,Cupertino, CA,Data Scientist,2,iOS,264000,4,4.0,160000,90000,14000,0,0,0,0,0
1167,2020,Apple,Cupertino, CA,Data Scientist,2,Full Stack,210000,6,0.5,160000,32000,18000,1,0,0,0,0
1168,2021,Apple,Cupertino, CA,Data Scientist,2,Analytics,225000,4,1.0,160000,50000,15000,0,0,0,0,0
1169,2021,AT&T,New York, NY,Data Scientist,2,Research,185000,2,2.0,160000,0,25000,0,0,1,0,0
1170,2019,Boeing,Seattle, WA,Data Scientist,2,ML / AI,170000,15,3.0,160000,0,10000,0,0,0,0,0
1171,2021,Capital Group,Los Angeles, CA,Data Scientist,2,AI,220000,2,2.0,160000,20000,40000,0,0,0,0,0
1172,2021,Charles Schwab,Phoenix, AZ,Data Scientist,2,General,180000,5,0.0,160000,0,20000,1,0,0,0,0
1173,2021,DoorDash,San Francisco, CA,Data Scientist,2,Product Analytics,198000,1,1.0,160000,38000,0,1,0,0,0,0
1174,2020,DoorDash,San Francisco, CA,Data Scientist,2,Data,216000,3,0.0,160000,56000,0,0,0,0,0,0
1175,2021,eBay,San Jose, CA,Data Scientist,2,AI,205000,2,0.0,160000,29000,16000,1,0,0,0,0
1176,2021,eBay,San Jose, CA,Data Scientist,2,AI,205000,2,0.0,160000,29000,16000,1,0,0,0,0
1177,2020,Facebook,Menlo Park, CA,Data Scientist,2,ML / AI,225000,2,1.0,160000,45000,20000,1,0,0,0,0
1178,2020,Facebook,Menlo Park, CA,Data Scientist,2,iOS,221000,10,2.0,160000,45000,16000,1,0,0,0,0
1179,2021,Facebook,Fremont, CA,Data Scientist,2,Infra,226000,10,2.0,160000,50000,16000,1,0,0,0,0
1180,2021,facebook,Menlo Park, CA,Data Scientist,2,ds,226000,1,1.0,160000,50000,16000,0,0,0,0,0
1181,2020,Facebook,New York, NY,Data Scientist,2,Data Science,260000,8,3.0,160000,90000,10000,0,0,1,0,0
1182,2020,Facebook,San Francisco, CA,Data Scientist,2,Data,221000,3,0.0,160000,45000,16000,0,0,1,0,0
1183,2020,Facebook,San Francisco, CA,Data Scientist,2,Data,236000,5,0.0,160000,60000,16000,0,1,0,0,0
1184,2020,Facebook,Menlo Park, CA,Data Scientist,2,Data,235000,4,4.0,160000,50000,25000,1,0,0,0,0
1185,2020,Facebook,Menlo Park, CA,Data Scientist,2,Data,236000,4,1.0,160000,60000,16000,0,1,0,0,0
1186,2021,Facebook,Menlo Park, CA,Data Scientist,2,Data,230000,6,2.0,160000,54000,16000,0,0,0,0,0
1187,2021,Facebook,Menlo Park, CA,Data Scientist,2,analytics,246000,2,2.0,160000,70000,16000,0,0,1,0,0
1188,2019,Genentech,South San Francisco, CA,Data Scientist,2,Marketing Analytics,190000,6,2.0,160000,15000,15000,1,0,0,0,0
1189,2020,Genentech,South San Francisco, CA,Data Scientist,2,Marketing Analytics,200000,7,2.0,160000,20000,25000,1,0,0,0,0
1190,2021,Google,Redwood City, CA,Data Scientist,2,Strategy and Operations,283000,3,2.0,160000,85000,38000,0,0,1,0,0
1191,2020,Google,Sunnyvale, CA,Data Scientist,2,ML / AI,270000,4,2.0,160000,80000,30000,0,0,1,0,0
1192,2020,Google,Mountain View, CA,Data Scientist,2,Data Science,284000,11,1.0,160000,100000,24000,1,0,0,0,0
1193,2021,Google,New York, NY,Data Scientist,2,Data,282000,3,2.0,160000,90000,32000,0,0,1,0,0
1194,2019,Google,Mountain View, CA,Data Scientist,2,Ads,265000,10,7.0,160000,73000,32000,0,0,0,0,0
1195,2019,Grab,Bellevue, WA,Data Scientist,2,ML / AI,226000,3,1.0,160000,42000,24000,0,0,0,0,0
1196,2019,Grab,Seattle, WA,Data Scientist,2,ML / AI,224000,3,1.0,160000,40000,24000,0,0,0,0,0
1197,2019,Groupon,Santa Clara, CA,Data Scientist,2,ML / AI,230000,8,6.0,160000,40000,30000,1,0,0,0,0
1198,2021,Grubhub,Raleigh, NC,Data Scientist,2,machine learning,210000,9,2.0,160000,50000,0,0,0,1,0,0
1199,2021,IBM,New York, NY,Data Scientist,2,ML Product,160000,6,6.0,160000,0,0,1,0,0,0,0
1200,2021,Intel,Hillsboro, OR,Data Scientist,2,General,236000,8,8.0,160000,47000,30000,0,0,1,0,0
1201,2020,Intuit,Sunnyvale, CA,Data Scientist,2,Mobile (iOS + Android),300000,10,10.0,160000,100000,40000,0,0,1,0,0
1202,2021,JP Morgan Chase,Wilmington, DE,Data Scientist,2,Machine Learning,190000,7,1.0,160000,0,30000,0,0,0,0,0
1203,2019,Liberty Mutual,Seattle, WA,Data Scientist,2,ML / AI,184000,7,6.0,160000,0,24000,1,0,0,0,0
1204,2021,Lyft,San Francisco, CA,Data Scientist,2,Decisions,310000,5,1.0,160000,150000,0,1,0,0,0,0
1205,2019,McKinsey,San Francisco, CA,Data Scientist,2,ML / AI,200000,4,2.0,160000,0,40000,0,0,0,0,0
1206,2021,Microsoft,Redmond, WA,Data Scientist,2,NLP,193000,5,5.0,160000,15000,18000,1,0,0,0,0
1207,2021,Microsoft,San Francisco, CA,Data Scientist,2,ML/AI,256000,4,0.0,160000,56000,40000,0,0,0,0,0
1208,2019,Microsoft,Berkeley, CA,Data Scientist,2,ML / AI,245000,3,1.0,160000,69000,16000,0,0,0,0,0
1209,2018,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,215000,10,10.0,160000,35000,20000,0,0,0,0,0
1210,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,250000,5,5.0,160000,65000,25000,0,0,0,0,0
1211,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,228000,5,5.0,160000,40000,28000,0,0,0,0,0
1212,2020,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,209000,10,3.0,160000,25000,24000,0,0,0,0,0
1213,2020,Microsoft,Redmond, WA,Data Scientist,2,Data,207000,11,11.0,160000,20000,27000,0,0,0,0,0
1214,2020,Nike,Portland, OR,Data Scientist,2,Data,184000,3,0.0,160000,0,24000,0,0,1,0,0
1215,2020,PayPal,San Jose, CA,Data Scientist,2,ML / AI,216000,2,0.0,160000,40000,16000,1,0,0,0,0
1216,2021,Pinterest,San Francisco, CA,Data Scientist,2,Product Analytics,400000,2,2.0,160000,240000,0,0,0,1,0,0
1217,2019,Pinterest,San Francisco, CA,Data Scientist,2,ML / AI,310000,2,1.0,160000,135000,15000,0,0,0,0,0
1218,2020,Point72,New York, NY,Data Scientist,2,ML / AI,170000,1,1.0,160000,0,10000,0,0,0,0,0
1219,2020,Qualtrics,Seattle, WA,Data Scientist,2,ML / AI,220000,8,1.0,160000,35000,25000,0,0,0,0,0
1220,2021,ResMed,San Diego, CA,Data Scientist,2,Machine Learning,176000,5,1.0,160000,0,16000,1,0,0,0,0
1221,2020,Robinhood,Menlo Park, CA,Data Scientist,2,Data,243000,2,0.0,160000,44000,40000,1,0,0,0,0
1222,2021,Shopify,Charlotte, NC,Data Scientist,2,Machine Learning,200000,5,0.0,160000,40000,0,0,0,0,0,0
1223,2021,Shopify,New York, NY,Data Scientist,2,Data Science,185000,6,0.0,160000,25000,0,1,0,0,0,0
1224,2020,Snap,Santa Monica, CA,Data Scientist,2,ML / AI,380000,2,2.0,160000,220000,0,1,0,1,0,0
1225,2020,Tesla,Fremont, CA,Data Scientist,2,Production,210000,2,2.0,160000,45000,5000,1,0,0,0,0
1226,2021,The Climate Corporation,San Francisco, CA,Data Scientist,2,General,160000,0,0.0,160000,0,0,1,0,0,0,0
1227,2019,Twitch,San Francisco, CA,Data Scientist,2,Data Science,297000,8,2.0,160000,137000,0,0,0,0,0,0
1228,2021,Twitter,San Francisco, CA,Data Scientist,2,DS,225000,2,0.0,160000,50000,15000,0,0,0,0,0
1229,2019,Uber,San Francisco, CA,Data Scientist,2,ML / AI,310000,4,0.0,160000,120000,30000,0,0,0,0,0
1230,2021,Walmart Labs,San Francisco, CA,Data Scientist,2,ML / AI,220000,2,2.0,160000,30000,30000,0,0,0,0,0
1231,2019,Zillow,Seattle, WA,Data Scientist,2,ML / AI,200000,5,1.0,160000,30000,10000,0,0,0,0,0
1232,2021,Facebook,Menlo Park, CA,Data Scientist,2,Data Engineering,302000,9,3.0,161000,125000,16000,0,1,0,0,0
1233,2021,Facebook,Menlo Park, CA,Data Scientist,2,Data Engineering,304000,9,3.0,161000,125000,18000,0,1,0,0,0
1234,2020,Intuit,San Diego, CA,Data Scientist,2,ML / AI,213000,3,3.0,161000,20000,32000,0,0,1,0,0
1235,2019,Cruise,San Francisco, CA,Data Scientist,2,ML / AI,210000,1,1.0,162000,25000,22000,0,0,1,0,0
1236,2021,eBay,Seattle, WA,Data Scientist,2,Analytics,260000,7,7.0,162000,81000,17000,0,0,0,0,0
1237,2021,Facebook,Menlo Park, CA,Data Scientist,2,General,238000,3,0.0,162000,60000,16000,0,0,0,0,0
1238,2021,Facebook,New York, NY,Data Scientist,2,Data,233000,2,2.0,162000,55000,16000,0,1,0,0,0
1239,2021,Instacart,San Francisco, CA,Data Scientist,2,General,312000,2,0.0,162000,150000,0,0,1,0,0,0
1240,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,220000,8,2.0,162000,40000,18000,0,0,0,0,0
1241,2020,Airbnb,San Francisco, CA,Data Scientist,2,Inference,213000,2,2.0,163000,50000,0,0,0,1,0,0
1242,2021,Indeed,New York, NY,Data Scientist,2,experiments; statistics; forecasting,210000,3,2.0,163000,20000,27000,1,0,0,0,0
1243,2021,Intel,Hillsboro, OR,Data Scientist,2,Semiconductor,239000,11,11.0,163000,47000,30000,0,0,1,0,0
1244,2021,Microsoft,Seattle, WA,Data Scientist,2,Engineering,209000,13,3.0,163000,20000,25000,0,1,0,0,0
1245,2021,Zillow,Seattle, WA,Data Scientist,2,General,233000,6,3.0,163000,70000,0,0,1,0,0,0
1246,2021,Airbnb,San Francisco, CA,Data Scientist,2,Analytics,254000,2,2.0,164000,79000,12000,1,0,0,0,0
1247,2020,Ebay,New York, NY,Data Scientist,2,ML / AI,188000,5,5.0,164000,13000,12000,0,0,0,0,0
1248,2020,Facebook,Menlo Park, CA,Data Scientist,2,Data,220000,3,2.0,164000,45000,16000,1,0,0,0,0
1249,2020,Microsoft,Seattle, WA,Data Scientist,2,Data,212000,7,4.0,164000,20000,28000,0,0,0,0,0
1250,2021,Shutterstock,New York, NY,Data Scientist,2,Analytics,195000,7,1.0,164000,15000,16000,1,0,0,0,0
1251,2020,Twitter,San Francisco, CA,Data Scientist,2,ML / AI,279000,4,2.0,164000,90000,25000,1,0,0,0,0
1252,2018,Airbnb,San Francisco, CA,Data Scientist,2,Analytics,284000,3,0.0,165000,68000,50000,0,0,0,0,0
1253,2019,Airbnb,San Francisco, CA,Data Scientist,2,Analytics,283000,4,0.0,165000,93000,25000,0,0,0,0,0
1254,2020,Amazon,Seattle, WA,Data Scientist,2,ML / AI,230000,5,0.0,165000,38000,27000,1,0,0,0,0
1255,2020,Amazon,Seattle, WA,Data Scientist,2,Data,600000,20,0.0,165000,435000,0,0,0,0,0,0
1256,2020,Apple,Sunnyvale, CA,Data Scientist,2,Data,228000,0,0.0,165000,50000,13000,0,0,1,0,0
1257,2020,Atlassian,Mountain View, CA,Data Scientist,2,analytics,230000,4,0.0,165000,37000,25000,1,0,0,0,0
1258,2020,Atlassian,San Francisco, CA,Data Scientist,2,Analytics,237000,4,1.0,165000,47000,25000,1,0,0,0,0
1259,2021,Bayer,Berkeley, CA,Data Scientist,2,General,205000,6,0.0,165000,0,40000,0,0,1,0,0
1260,2020,BCG,Boston, MA,Data Scientist,2,Data,200000,6,1.0,165000,0,35000,0,0,0,0,0
1261,2021,Capital One,New York, NY,Data Scientist,2,General,188000,5,3.0,165000,3000,20000,0,0,0,0,0
1262,2021,Cisco,San Francisco, CA,Data Scientist,2,General,200000,5,1.0,165000,15000,20000,1,0,0,0,0
1263,2020,Facebook,Seattle, WA,Data Scientist,2,Salary,230000,10,1.0,165000,40000,25000,1,0,0,0,0
1264,2020,Facebook,San Francisco, CA,Data Scientist,2,ML / AI,231000,5,0.0,165000,50000,16000,0,0,0,0,0
1265,2021,Facebook,Tulsa, OK,Data Scientist,2,Instagram,255000,6,0.0,165000,65000,25000,0,0,1,0,0
1266,2021,Facebook,Menlo Park, CA,Data Scientist,2,General,235000,1,0.0,165000,40000,30000,0,0,1,0,0
1267,2019,Facebook,Washington, DC,Data Scientist,2,DevOps,210000,10,0.0,165000,25000,25000,0,0,0,0,0
1268,2021,Facebook,Seattle, WA,Data Scientist,2,Data,280000,5,1.0,165000,100000,16000,0,0,0,0,0
1269,2021,Facebook,Menlo Park, CA,Data Scientist,2,Analytics,234000,8,0.0,165000,53000,17000,1,0,0,0,0
1270,2021,Facebook,New York, NY,Data Scientist,2,Analytics,242000,4,0.0,165000,60000,17000,0,0,0,0,0
1271,2019,google,Mountain View, CA,Data Scientist,2,Android,300000,10,4.0,165000,100000,35000,0,0,0,0,0
1272,2019,IBM,San Jose, CA,Data Scientist,2,ML / AI,165000,5,2.0,165000,0,0,0,0,0,0,0
1273,2021,Intuit,Mountain View, CA,Data Scientist,2,General,248000,8,4.0,165000,50000,33000,0,0,0,0,0
1274,2020,Intuit,Mountain View, CA,Data Scientist,2,Data,250000,6,0.0,165000,50000,33000,1,0,0,0,0
1275,2020,Iterable,San Francisco, CA,Data Scientist,2,ML / AI,165000,1,1.0,165000,0,0,1,0,0,0,0
1276,2021,Microsoft,Bellevue, WA,Data Scientist,2,Search,225000,11,11.0,165000,30000,30000,0,0,1,0,0
1277,2019,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,270000,4,0.0,165000,50000,55000,0,0,0,0,0
1278,2018,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,218000,11,11.0,165000,28000,23000,0,0,0,0,0
1279,2019,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,250000,13,12.0,165000,57000,28000,0,0,0,0,0
1280,2019,Microsoft,Redmond, WA,Data Scientist,2,Data and Applied Scinece,288000,6,3.0,165000,55000,68000,0,0,0,0,0
1281,2021,Shopify,Tampa, FL,Data Scientist,2,ML / AI,207000,6,0.0,165000,42000,0,0,0,0,0,0
1282,2021,Snap,Los Angeles, CA,Data Scientist,2,product org,231000,5,1.0,165000,50000,17000,0,1,0,0,0
1283,2020,Two Sigma,New York, NY,Data Scientist,2,ML / AI,330000,0,0.0,165000,0,165000,0,0,1,0,0
1284,2021,Uber,San Francisco, CA,Data Scientist,2,General,275000,3,0.0,165000,87000,23000,0,0,1,0,0
1285,2021,Workday,Boulder, CO,Data Scientist,2,General,265000,5,2.0,165000,95000,5000,1,0,0,0,0
1286,2020,Lyft,New York, NY,Data Scientist,2,Data Science,300000,0,0.0,166000,134000,0,0,0,0,0,0
1287,2019,Microsoft,Bellevue, WA,Data Scientist,2,ML / AI,222000,10,4.0,166000,23000,32000,0,0,0,0,0
1288,2018,Microsoft,Redmond, WA,Data Scientist,2,ML / AI,216000,15,1.0,166000,25000,25000,0,0,0,0,0
1289,2021,Amazon,New York, NY,Data Scientist,2,General,245000,2,2.0,167000,78000,0,0,0,0,0,0
1290,2021,Citi,Atlanta, GA,Data Scientist,2,Risk,209000,11,11.0,167000,0,42000,1,0,0,0,0
1291,2020,Instacart,San Francisco, CA,Data Scientist,2,Data,305000,6,2.0,167000,138000,0,0,0,1,0,0
1292,2021,Microsoft,Seattle, WA,Data Scientist,2,Machine Learning,248000,3,2.0,167000,60000,21000,0,0,1,0,0
1293,2020,Uber,San Francisco, CA,Data Scientist,2,Data,217000,3,3.0,167000,40000,10000,0,0,1,0,0
1294,2020,Adobe,San Francisco, CA,Data Scientist,2,Other,200000,4,1.0,168000,15000,17000,0,0,0,0,0
1295,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,385000,6,6.0,168000,195000,20000,1,0,0,0,0
1296,2021,Facebook,Austin, TX,Data Scientist,2,General,257000,3,1.0,168000,64000,25000,0,0,1,0,0
1297,2021,Facebook,New York, NY,Data Scientist,2,Analytics,265000,5,2.0,168000,80000,17000,0,0,0,0,0
1298,2019,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,213000,4,19.0,168000,24000,21000,0,0,0,0,0
1299,2020,SquareSpace,New York, NY,Data Scientist,2,Data,178000,6,2.0,168000,10000,0,0,1,0,0,0
1300,2020,Twitter,San Francisco, CA,Data Scientist,2,Ad tech,280000,4,1.0,168000,89000,25000,0,0,1,0,0
1301,2021,Apple,Cupertino, CA,Data Scientist,2,General,304000,6,6.0,169000,115000,20000,1,0,0,0,0
1302,2019,Google,Mountain View, CA,Data Scientist,2,Product Analyst,273000,13,12.0,169000,73000,31000,0,0,0,0,0
1303,2020,Google,Mountain View, CA,Data Scientist,2,Data,236000,7,2.0,169000,42000,25000,0,1,0,0,0
1304,2020,Aetna,New York, NY,Data Scientist,2,ML / AI,180000,5,2.0,170000,0,10000,0,0,0,0,0
1305,2019,Apple,Cupertino, CA,Data Scientist,2,ML / AI,214000,5,0.0,170000,27000,17000,0,0,0,0,0
1306,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,215000,2,1.0,170000,27000,17000,0,0,1,0,0
1307,2019,Apple,Cupertino, CA,Data Scientist,2,ML / AI,230000,10,0.0,170000,40000,20000,0,0,1,0,0
1308,2020,Apple,Cupertino, CA,Data Scientist,2,Data,324000,3,3.0,170000,134000,20000,1,0,0,0,0
1309,2021,Apple,Austin, TX,Data Scientist,2,Analytics,227000,6,3.0,170000,40000,17000,0,0,0,0,0
1310,2021,Apple,Cupertino, CA,Data Scientist,2,Analytics,227000,7,0.0,170000,40000,17000,1,0,0,0,0
1311,2021,Apple,Cupertino, CA,Data Scientist,2,Analytics,227000,8,0.0,170000,40000,17000,1,0,0,0,0
1312,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,300000,5,5.0,170000,110000,20000,0,0,0,0,0
1313,2020,Cisco,San Francisco, CA,Data Scientist,2,ML / AI,270000,15,3.0,170000,50000,50000,0,0,1,0,0
1314,2020,DoorDash,San Francisco, CA,Data Scientist,2,ML / AI,245000,5,3.0,170000,75000,0,0,1,0,0,0
1315,2020,eBay,San Jose, CA,Data Scientist,2,ML / AI,220000,4,0.0,170000,30000,20000,0,0,0,0,0
1316,2020,eBay,New York, NY,Data Scientist,2,ML / AI,237000,4,0.0,170000,42000,25000,1,0,0,0,0
1317,2020,eBay,Bellevue, WA,Data Scientist,2,ML / AI,230000,6,6.0,170000,45000,17000,1,0,0,0,0
1318,2021,ebay,San Jose, CA,Data Scientist,2,Machine Learning,227000,3,3.0,170000,40000,17000,0,0,0,0,0
1319,2019,Facebook,Menlo Park, CA,Data Scientist,2,ML / AI,245000,8,1.0,170000,50000,25000,1,0,0,0,0
1320,2020,Google,Seattle, WA,Data Scientist,2,Security,210000,8,3.0,170000,20000,20000,0,0,0,0,0
1321,2020,Google,Mountain View, CA,Data Scientist,2,Product Analyst,240000,9,2.0,170000,40000,30000,0,0,0,0,0
1322,2020,Google,Seattle, WA,Data Scientist,2,ML / AI,320000,8,0.0,170000,125000,25000,0,0,1,0,0
1323,2020,Google,San Francisco, CA,Data Scientist,2,ML / AI,170000,3,3.0,170000,0,0,0,1,0,0,0
1324,2020,Google,Seattle, WA,Data Scientist,2,ML / AI,346000,12,0.0,170000,150000,26000,0,0,1,0,0
1325,2020,Google,Mountain View, CA,Data Scientist,2,ML / AI,270000,3,3.0,170000,70000,30000,0,0,1,0,0
1326,2021,Google,Redwood City, CA,Data Scientist,2,Global Business Operations,308000,5,3.0,170000,113000,26000,0,0,1,0,0
1327,2021,IBM,Armonk, NY,Data Scientist,2,Finance & Operations,170000,2,2.0,170000,0,0,0,0,0,0,0
1328,2021,illumina,Foster City, CA,Data Scientist,2,AI,197000,0,0.0,170000,10000,17000,0,0,1,0,0
1329,2018,Intuit,Mountain View, CA,Data Scientist,2,ML / AI,250000,5,3.0,170000,40000,20000,0,0,0,0,0
1330,2021,Intuit,San Francisco, CA,Data Scientist,2,Analytics,249000,14,1.0,170000,45000,34000,0,0,0,0,0
1331,2021,Liberty Mutual,Boston, MA,Data Scientist,2,predictive modeling,204000,7,7.0,170000,0,34000,0,0,1,0,0
1332,2020,LinkedIn,San Francisco, CA,Data Scientist,2,Ads,217000,5,1.0,170000,30000,17000,0,0,0,0,0
1333,2020,Lyft,New York, NY,Data Scientist,2,Data,345000,5,0.0,170000,130000,45000,1,0,0,0,0
1334,2021,Lyft,San Francisco, CA,Data Scientist,2,Data,323000,2,0.0,170000,118000,35000,0,0,1,0,0
1335,2021,Microsoft,Redmond, WA,Data Scientist,2,ML/AI,245000,5,0.0,170000,50000,25000,0,0,0,0,0
1336,2020,MITRE,Ann Arbor, MI,Data Scientist,2,ML / AI,170000,23,14.0,170000,0,0,1,0,0,0,0
1337,2021,Nextdoor,San Francisco, CA,Data Scientist,2,General,250000,3,3.0,170000,80000,0,0,0,0,0,0
1338,2020,Nike,Portland, OR,Data Scientist,2,Full Stack,245000,5,3.0,170000,45000,34000,0,0,1,0,0
1339,2021,PayPal,San Jose, CA,Data Scientist,2,Machine Learning,250000,5,2.0,170000,60000,20000,0,0,0,0,0
1340,2020,Pinterest,San Francisco, CA,Data Scientist,2,Data,270000,0,0.0,170000,100000,0,0,0,1,0,0
1341,2020,Reddit,San Francisco, CA,Data Scientist,2,ML / AI,170000,5,3.0,170000,0,0,0,0,0,0,0
1342,2020,Snap,New York, NY,Data Scientist,2,Data,408000,6,0.0,170000,178000,60000,1,0,0,0,0
1343,2020,SoFi,San Francisco, CA,Data Scientist,2,ML / AI,260000,5,1.0,170000,60000,30000,0,0,1,0,0
1344,2021,Square,Seattle, WA,Data Scientist,2,Data,250000,5,0.0,170000,80000,0,0,0,0,0,0
1345,2020,Uber,San Francisco, CA,Data Scientist,2,ML / AI,270000,5,3.0,170000,80000,20000,1,0,0,0,0
1346,2020,Uber,San Francisco, CA,Data Scientist,2,ML / AI,330000,2,2.0,170000,120000,40000,0,0,1,0,0
1347,2020,Uber,San Francisco, CA,Data Scientist,2,ML / AI,328000,4,4.0,170000,125000,33000,1,0,1,0,0
1348,2020,Uber,San Francisco, CA,Data Scientist,2,Data,386000,9,6.0,170000,150000,66000,0,0,0,0,0
1349,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,2,Ml,243000,2,0.0,170000,23000,50000,0,0,1,0,0
1350,2020,Waymo,Mountain View, CA,Data Scientist,2,Data,250000,0,0.0,170000,50000,30000,0,0,1,0,0
1351,2020,Zillow,San Francisco, CA,Data Scientist,2,Product,270000,4,2.0,170000,100000,0,0,0,0,0,0
1352,2020,Zillow,Seattle, WA,Data Scientist,2,ML / AI,309000,5,5.0,170000,139000,0,0,0,1,0,0
1353,2020,Zillow,Seattle, WA,Data Scientist,2,applied scientist,260000,7,3.0,170000,90000,0,0,0,1,0,0
1354,2021,Amazon,Palo Alto, CA,Data Scientist,2,General,278000,1,1.0,171000,81000,26000,0,0,1,0,0
1355,2018,Facebook,Seattle, WA,Data Scientist,2,Full Stack,240000,10,1.0,171000,45000,24000,0,0,0,0,0
1356,2019,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,266000,6,1.0,171000,45000,50000,0,0,0,0,0
1357,2020,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,221000,8,4.0,171000,30000,20000,0,0,1,0,0
1358,2020,PayPal,San Jose, CA,Data Scientist,2,Full Stack,232000,6,0.0,171000,35000,25000,0,0,0,0,0
1359,2021,Uber,San Francisco, CA,Data Scientist,2,General,311000,2,2.0,171000,105000,35000,0,0,1,0,0
1360,2021,Uber,San Francisco, CA,Data Scientist,2,General,327000,6,2.0,171000,134000,18000,0,0,0,0,0
1361,2021,Uber,San Francisco, CA,Data Scientist,2,Data Engineering,372000,2,2.0,171000,162000,39000,1,0,0,0,0
1362,2019,Facebook,New York, NY,Data Scientist,2,ML / AI,253000,8,0.0,172000,55000,26000,0,0,0,0,0
1363,2019,Facebook,New York, NY,Data Scientist,2,ML / AI,253000,8,0.0,172000,55000,26000,0,0,0,0,0
1364,2020,Google,Mountain View, CA,Data Scientist,2,Product Analyst,277000,9,2.0,172000,75000,30000,0,0,1,0,0
1365,2020,Google,Austin, TX,Data Scientist,2,ML / AI,289000,15,3.0,172000,80000,40000,0,0,1,0,0
1366,2020,Hulu,Seattle, WA,Data Scientist,2,Data,222000,10,2.0,172000,0,50000,0,0,1,0,0
1367,2019,Microsoft,Seattle, WA,Data Scientist,2,ML / AI,222000,10,4.0,172000,23000,32000,0,0,0,0,0
1368,2019,Amazon,Sunnyvale, CA,Data Scientist,2,Analytics,295000,6,4.0,173000,122000,0,0,0,0,0,0
1369,2021,Google,Mountain View, CA,Data Scientist,2,Sales,264000,8,2.0,173000,57000,34000,1,0,0,0,0
1370,2020,Twitter,San Francisco, CA,Data Scientist,2,Data,300000,9,2.0,173000,100000,27000,1,0,0,0,0
1371,2018,Uber,San Francisco, CA,Data Scientist,2,ML / AI,350000,5,4.0,173000,150000,27000,0,0,0,0,0
1372,2020,Apple,Cupertino, CA,Data Scientist,2,ML / AI,268000,5,2.0,174000,85000,9000,0,0,1,0,0
1373,2020,Google,Sunnyvale, CA,Data Scientist,2,Data,345000,5,3.0,174000,136000,35000,0,0,1,0,0
1374,2021,Google,Mountain View, CA,Data Scientist,2,Data,319000,2,2.0,174000,110000,35000,0,0,1,0,0
1375,2021,Google,Mountain View, CA,Data Scientist,2,commerce,225000,10,2.0,174000,19000,32000,1,0,0,0,0
1376,2021,IBM,Charleston, SC,Data Scientist,2,Computer vision,174000,11,2.0,174000,0,0,1,0,0,0,0
1377,2020,Adobe,San Francisco, CA,Data Scientist,2,Analytics,210000,4,1.0,175000,18000,18000,0,1,0,0,0
1378,2020,Airbnb,San Francisco, CA,Data Scientist,2,ML / AI,295000,5,2.0,175000,100000,20000,0,0,0,0,0
1379,2020,Amazon,New York, NY,Data Scientist,2,Security,262000,2,0.0,175000,42000,50000,1,0,0,0,0
1380,2019,Amazon,Palo Alto, CA,Data Scientist,2,ML / AI,225000,3,0.0,175000,30000,20000,0,0,0,0,0
1381,2020,Amazon,New York, NY,Data Scientist,2,ML / AI,270000,4,0.0,175000,95000,0,0,0,0,0,0
